document,topic,gamma
scopus_2580,3,0.004638966101250592
scopus_2586,3,0.014017465082869586
scopus_2590,3,0.1187301995410054
scopus_2596,3,0.0013606418844543198
scopus_26,3,0.021915251281844017
scopus_260,3,5.959693711046892e-4
scopus_2606,3,0.0032175718638128748
scopus_262,3,0.006402491957096041
scopus_2620,3,0.0029650627590116574
scopus_2621,3,0.002331847431515443
scopus_2624,3,0.0632330745870116
scopus_2626,3,0.003945841624610003
scopus_2657,3,7.701235324587628e-4
scopus_267,3,6.564882242006528e-4
scopus_2671,3,0.015090614966852005
scopus_2673,3,0.07506066057251899
scopus_2682,3,0.0020560720586851283
scopus_269,3,8.662620648500057e-4
scopus_2700,3,0.0019288582823365464
scopus_2706,3,0.007634167458680865
scopus_2713,3,0.19265852159178048
scopus_2719,3,0.0036383849045521833
scopus_2725,3,0.003539662147148743
scopus_2752,3,0.0039781993057308816
scopus_2754,3,0.593506417064446
scopus_2756,3,0.0038705421291380083
scopus_2757,3,0.0058844148461766645
scopus_2761,3,0.0016518647737189828
scopus_2763,3,0.0023133913716459785
scopus_2765,3,0.026498634602485596
scopus_2768,3,0.0013753343361605007
scopus_277,3,0.5907542683925853
scopus_2772,3,0.015480358721021891
scopus_2798,3,0.010715345520802081
scopus_2799,3,6.834778808219288e-4
scopus_2802,3,0.02796183562808648
scopus_2819,3,4.475609198392693e-4
scopus_2827,3,0.005049630172004969
scopus_2829,3,0.006088207138448483
scopus_2830,3,0.026925935498067204
scopus_2834,3,0.02454198147424754
scopus_2838,3,0.0012528116710244029
scopus_2839,3,0.0027500563074352316
scopus_2840,3,0.00921719421255858
scopus_2842,3,0.001453025576561846
scopus_2846,3,0.009580228473525375
scopus_285,3,0.10526054229303505
scopus_2856,3,0.02742337662974367
scopus_2867,3,5.859542902152834e-4
scopus_2869,3,0.010256575041925975
scopus_2874,3,0.001855141839226102
scopus_289,3,8.734552242958738e-4
scopus_2894,3,0.004426144197481354
scopus_2899,3,0.0027011474921164952
scopus_2918,3,0.0046108895453183104
scopus_2921,3,0.002542410126587987
scopus_2922,3,0.002537077251546396
scopus_2924,3,0.0027605481220461955
scopus_2934,3,0.0019933883420891587
scopus_2937,3,0.003448484972480451
scopus_2945,3,0.0012610379560615205
scopus_2948,3,0.012171304954828452
scopus_2949,3,0.2465352274066642
scopus_2956,3,0.0072644205400664375
scopus_2957,3,0.07679329364286776
scopus_2959,3,0.0010138412846224614
scopus_296,3,0.007865872081639979
scopus_2961,3,0.0013173597589551114
scopus_2966,3,0.0014414345349000786
scopus_2971,3,0.004298047678268306
scopus_2985,3,0.009450860871246088
scopus_2987,3,0.02415828141855703
scopus_2993,3,0.0012796566848797789
scopus_2997,3,0.612377874070533
scopus_3006,3,0.004618103942631116
scopus_3015,3,0.020108136083211808
scopus_3021,3,0.005527491689690106
scopus_3046,3,0.003424667884247273
scopus_3048,3,0.0055001663100156355
scopus_3063,3,0.04184380674738537
scopus_3064,3,0.009490570450310622
scopus_3070,3,0.44577527089766206
scopus_3076,3,0.004221587684357955
scopus_3084,3,0.003222339464581719
scopus_3089,3,0.02727468442497922
scopus_3106,3,0.13346952998825207
scopus_3109,3,0.12047133968093354
scopus_3115,3,0.002625666256742212
scopus_3122,3,0.013771810291000823
scopus_3124,3,0.008578027410863035
scopus_3133,3,0.011886369079561695
scopus_3136,3,6.676909446550244e-4
scopus_3157,3,0.025115513331316678
scopus_3160,3,0.5869474181838432
scopus_3166,3,0.011728622783266422
scopus_3182,3,0.0908416038774911
scopus_3189,3,0.014256126781975452
scopus_319,3,0.13608489956797767
scopus_3191,3,0.09994430903022564
scopus_3195,3,0.05675970365227109
scopus_3208,3,0.02555595723134272
scopus_3211,3,0.0029808712314051363
scopus_3223,3,0.30466543625866427
scopus_3227,3,0.009568083920091291
scopus_3231,3,0.01541872956057995
scopus_3237,3,0.15563423142590957
scopus_3238,3,0.19728885890921144
scopus_3247,3,0.0015779455396615473
scopus_327,3,0.8907931282983176
scopus_3270,3,0.007401215731168594
scopus_3277,3,0.010953677763739764
scopus_3278,3,0.003659000160970367
scopus_3294,3,0.057081322121476916
scopus_33,3,0.007739790848366425
scopus_3301,3,0.0018718707997550056
scopus_3304,3,0.0014604090305035055
scopus_3308,3,0.014823950273369158
scopus_3319,3,0.009529053774280764
scopus_3326,3,0.1354451653326089
scopus_3327,3,0.0020545937415491285
scopus_3331,3,0.0017229627319170185
scopus_3336,3,0.002435783043525061
scopus_3338,3,0.002065138825675093
scopus_3357,3,0.27493260597334107
scopus_3369,3,0.002212134544958292
scopus_3385,3,0.036524431162321576
scopus_34,3,0.00199615379049245
scopus_3400,3,0.002480364535888759
scopus_3404,3,0.005159964804173317
scopus_3405,3,0.00268595972395026
scopus_3408,3,0.002214253915657305
scopus_3424,3,0.963855035356686
scopus_3428,3,0.0028899722954919185
scopus_3430,3,0.039157262524056484
scopus_3439,3,0.013994618065611251
scopus_3444,3,0.6829475297006651
scopus_3445,3,0.0013124344813105666
scopus_345,3,0.364842946332534
scopus_3451,3,0.017262043507100238
scopus_3452,3,9.240411396978027e-4
scopus_3454,3,0.004275563469258389
scopus_3467,3,0.002362085200239661
scopus_3474,3,0.001967625195433557
scopus_3477,3,0.004490837049382746
scopus_3482,3,0.017789423027275163
scopus_3509,3,0.018777800503480328
scopus_3511,3,0.008682330883586048
scopus_3515,3,0.0034063111587834686
scopus_3519,3,0.0014043644925403659
scopus_352,3,0.0022152352618338357
scopus_3527,3,0.014457255148873277
scopus_3538,3,0.015148492013892888
scopus_3539,3,0.0028354826223280175
scopus_3544,3,0.0034192832483722685
scopus_3548,3,0.002919373116562027
scopus_3550,3,0.7003804495561949
scopus_3555,3,0.005265601008633903
scopus_3565,3,0.006550461346215889
scopus_3570,3,5.956786236233522e-4
scopus_3586,3,0.003125430316793195
scopus_360,3,0.004080649797669955
scopus_3602,3,0.016317074903701496
scopus_3613,3,0.003923151092740536
scopus_3624,3,2.3616106647667522e-4
scopus_3630,3,0.07961298943688067
scopus_3633,3,0.00042470951138589116
scopus_3638,3,0.001745524706260307
scopus_3646,3,0.4925877657989867
scopus_3651,3,0.020069352754928542
scopus_3669,3,0.011709403206693988
scopus_3675,3,0.004109579645661811
scopus_3680,3,0.06719025306758301
scopus_3681,3,0.0040051945835741865
scopus_3684,3,0.12853852603619317
scopus_3687,3,0.11977786829956392
scopus_3700,3,0.0028830541124858456
scopus_3702,3,0.006788555053976891
scopus_3703,3,0.0017807089679291066
scopus_3705,3,0.5343810335723445
scopus_3707,3,0.02061222020145277
scopus_3713,3,0.0029537037413346133
scopus_372,3,0.002365194822168057
scopus_3727,3,9.843741561525166e-4
scopus_373,3,0.013525930781067005
scopus_3732,3,0.02069762193361697
scopus_3734,3,0.006619606061778683
scopus_3737,3,0.1802292883039883
scopus_374,3,0.0020165940759079787
scopus_3744,3,0.5907356349952817
scopus_3751,3,0.14357656671008687
scopus_3753,3,0.05678889289431766
scopus_376,3,0.01392664894793083
scopus_3762,3,0.0033278991293939357
scopus_3768,3,0.0013896474279526607
scopus_377,3,0.15013853464573018
scopus_3770,3,0.0045690310990608475
scopus_3772,3,0.0017860088633000807
scopus_3789,3,0.004286833712427698
scopus_38,3,0.008243364495144546
scopus_3800,3,0.003355215506264565
scopus_3822,3,0.06263466510057934
scopus_3834,3,0.02993060146854349
scopus_3848,3,0.01661949147833559
scopus_3853,3,0.05507394154998077
scopus_3871,3,0.8747376527701842
scopus_3873,3,0.0011595779863059776
scopus_3884,3,7.857475735920573e-4
scopus_3891,3,0.004460770924293162
scopus_3899,3,0.003814213104048044
scopus_3903,3,0.008303830241403718
scopus_3910,3,0.006746211052260032
scopus_3913,3,0.001215160024835916
scopus_3920,3,0.5400328206459231
scopus_393,3,0.025413438220154752
scopus_3931,3,0.17762226715990664
scopus_3939,3,9.239647307289363e-4
scopus_3944,3,8.091270281460347e-4
scopus_3946,3,0.01885036624905867
scopus_3947,3,0.00406134324101298
scopus_3956,3,0.004001405436302704
scopus_3960,3,0.002315024649048261
scopus_3981,3,0.002392590418463945
scopus_3984,3,0.15329026335560525
scopus_3987,3,0.011236193263478132
scopus_3999,3,0.012078039892920216
scopus_4022,3,0.047501274582382215
scopus_4035,3,0.711503430037442
scopus_4042,3,0.0027355323514625836
scopus_4078,3,0.0019187355831781503
scopus_4084,3,8.80039141410665e-4
scopus_4085,3,0.09306763405869546
scopus_4087,3,6.509805272539376e-4
scopus_4088,3,0.002450804642773928
scopus_4089,3,0.028033615106937065
scopus_4094,3,0.0025556517703981467
scopus_4115,3,0.12541489539240935
scopus_4119,3,0.0013121040712861809
scopus_413,3,0.00397148097064879
scopus_4130,3,0.007181327646094518
scopus_4134,3,0.0021502950694426304
scopus_4136,3,0.005027990182258513
scopus_4148,3,0.002842314880522283
scopus_4150,3,0.0066552879068982294
scopus_4152,3,0.0058966580852002634
scopus_4159,3,0.5855711228559994
scopus_4169,3,0.013447369710931526
scopus_417,3,0.0045560952470323
scopus_4171,3,0.003806982073226467
scopus_4173,3,0.006496043373778438
scopus_4182,3,0.004763806504652161
scopus_4184,3,0.005003015128032348
scopus_4188,3,0.629856245756106
scopus_4190,3,0.04997657219355322
scopus_4192,3,7.181974775023279e-4
scopus_4196,3,0.010944406967330934
scopus_42,3,0.004774779250527998
scopus_4203,3,0.006709144168969019
scopus_4205,3,0.0035823915949967982
scopus_421,3,0.039094996199821375
scopus_4212,3,0.0028588038711854697
scopus_4217,3,0.006070235879117577
scopus_4220,3,0.4346112291045903
scopus_4229,3,0.465954760541256
scopus_4251,3,0.0026493667119843957
scopus_4261,3,3.835484003579263e-4
scopus_4276,3,0.004589752295107502
scopus_4277,3,0.00487066920370792
scopus_4287,3,0.015583837199537936
scopus_4292,3,0.007723976964946252
scopus_4294,3,0.0054667576824290855
scopus_4305,3,0.0975242940744971
scopus_4313,3,0.006906962766755289
scopus_4325,3,5.473865088489018e-4
scopus_433,3,0.029085335897911953
scopus_4336,3,0.00823610374456201
scopus_4342,3,0.012998279611381707
scopus_4343,3,6.319286919868935e-4
scopus_4351,3,6.067063314267347e-4
scopus_4353,3,0.001976418191702983
scopus_4366,3,0.012503711641252599
scopus_437,3,0.0011553662533011343
scopus_4372,3,0.003665291978286499
scopus_4387,3,0.002059391381335227
scopus_4391,3,0.018113172290801106
scopus_4399,3,7.967450769662547e-4
scopus_4404,3,0.0031287759887153655
scopus_4408,3,0.02515057888357382
scopus_442,3,0.004483686687107345
scopus_4423,3,0.012807009600651313
scopus_4424,3,0.0011600919269232378
scopus_4426,3,0.0073062618395201015
scopus_4430,3,0.001026681497457708
scopus_4432,3,0.32010922633462247
scopus_4441,3,0.03620088924649544
scopus_4472,3,0.004092366758440832
scopus_4473,3,0.012003088264885525
scopus_4475,3,0.01279276371230565
scopus_4477,3,0.0027542103883860572
scopus_4480,3,0.002268866794917586
scopus_4489,3,0.0049471965762512456
scopus_4499,3,0.007126854253651151
scopus_45,3,0.0019227871900542566
scopus_4504,3,0.02133978751295224
scopus_4505,3,0.014608733462103392
scopus_4510,3,5.903592393331419e-4
scopus_4512,3,0.23794054877488552
scopus_4516,3,0.0020194816348971167
scopus_4527,3,0.01511343775203954
scopus_4531,3,0.0016664982812414225
scopus_4532,3,2.820132494212793e-4
scopus_4536,3,0.9178386014242309
scopus_4545,3,0.01331496128959396
scopus_4546,3,0.0014815562104182117
scopus_4560,3,0.005384510620635339
scopus_4568,3,0.0019586570780776736
scopus_4569,3,0.005598087630011292
scopus_4572,3,0.0030430699428606045
scopus_4574,3,0.008529137550927232
scopus_4577,3,0.004336445177830561
scopus_4591,3,0.006615932561674008
scopus_4597,3,4.402967950557092e-4
scopus_4611,3,0.004777492007489452
scopus_462,3,0.007871983815184199
scopus_4640,3,0.00538717417434924
scopus_4682,3,0.016288396397532864
scopus_4686,3,0.012808071012469073
scopus_4701,3,0.0028763924626989284
scopus_4704,3,0.004381569970521931
scopus_4713,3,0.002306037914699657
scopus_4714,3,0.00900805488680999
scopus_4720,3,0.008221169493556507
scopus_4723,3,0.0036733057737141925
scopus_4741,3,0.10125896782627265
scopus_4746,3,0.017621868484391685
scopus_478,3,0.006273254948384915
scopus_4797,3,5.867756150807656e-4
scopus_480,3,0.09068779407801551
scopus_4800,3,9.691022052586432e-4
scopus_4804,3,0.010731152482824548
scopus_4806,3,0.8710049740397955
scopus_4809,3,0.08174555479355701
scopus_4822,3,0.001381806534256273
scopus_4824,3,0.001174765559462926
scopus_4826,3,0.6894452990857011
scopus_4834,3,0.003702962678980807
scopus_486,3,0.004885991358054211
scopus_4864,3,0.012754061632939987
scopus_4867,3,0.0074491510206230425
scopus_4870,3,0.010514352432949865
scopus_4873,3,0.0059680107334977245
scopus_4879,3,0.00971736083799911
scopus_4882,3,0.013278395853058454
scopus_4884,3,0.003420409001542506
scopus_489,3,0.0026976014076291062
scopus_4892,3,0.1570521378051292
scopus_4894,3,0.018639384251092718
scopus_49,3,0.002592566505032553
scopus_490,3,0.0038790893132912597
scopus_4902,3,0.0020813731681505986
scopus_4905,3,0.008652350291972763
scopus_4907,3,0.22767211388980774
scopus_4914,3,0.004589008534811243
scopus_4916,3,8.708809553584922e-4
scopus_4918,3,0.0074198493548008945
scopus_4928,3,0.48338359648553386
scopus_4936,3,0.006197356857182291
scopus_4944,3,0.009363860035541472
scopus_4954,3,0.001398163578127666
scopus_4960,3,0.00822630469378417
scopus_497,3,0.0022898181887054956
scopus_4974,3,0.005779041072087616
scopus_4984,3,0.011025929513708026
scopus_4989,3,0.005398772898624691
scopus_5004,3,0.0015663336853200102
scopus_5021,3,0.0020548719683350057
scopus_5046,3,0.0030384403470788877
scopus_5075,3,0.004193163166936435
scopus_5084,3,0.0013053886115220487
scopus_5103,3,0.006494073796201701
scopus_5109,3,2.499996277474228e-4
scopus_5110,3,0.0017226025287396646
scopus_5112,3,0.20897296410903132
scopus_5119,3,0.0010837942576722467
scopus_5127,3,0.017901640101646573
scopus_5139,3,0.01973646801317087
scopus_5140,3,0.008280427849062718
scopus_517,3,0.005815535769674188
scopus_5187,3,0.004634822263965508
scopus_5190,3,0.061776181842426676
scopus_5191,3,0.00450010254974051
scopus_5208,3,0.009792918966097838
scopus_5229,3,0.025355291287625564
scopus_5246,3,7.250903476804124e-4
scopus_5249,3,0.002827309690280251
scopus_5251,3,0.0033265207640300228
scopus_5262,3,0.001781010323471364
scopus_5279,3,0.005919146072209752
scopus_5299,3,0.002115665899343389
scopus_530,3,0.001764979420691272
scopus_5303,3,0.006172963635807463
scopus_5314,3,0.007593732049847413
scopus_5317,3,0.00316565306335006
scopus_532,3,0.0038922810509327255
scopus_533,3,0.003587437227630599
scopus_5343,3,0.004261167747779273
scopus_5355,3,0.0040346437821081075
scopus_5358,3,0.014679788496598171
scopus_5360,3,0.004473792096377642
scopus_5366,3,0.01152621822341316
scopus_5379,3,8.612678295267411e-4
scopus_5380,3,0.0015027346562223394
scopus_5383,3,0.0010612432469256218
scopus_5389,3,0.003993870362341099
scopus_5402,3,0.0038824802419594054
scopus_5408,3,0.004456227728300718
scopus_5411,3,8.025668795883207e-4
scopus_5416,3,0.002554110931581013
scopus_5421,3,0.008641232932055145
scopus_5445,3,0.0018044322783101572
scopus_5449,3,0.025056025030171902
scopus_5453,3,0.0024596587990713325
scopus_5461,3,0.0022510768340063794
scopus_5464,3,9.558303538698541e-4
scopus_5473,3,0.004817566103451756
scopus_5492,3,5.053424974342438e-4
scopus_550,3,0.006464945770381242
scopus_5505,3,0.0029924916522618443
scopus_5533,3,0.013747573981161118
scopus_5542,3,0.004420657740829834
scopus_5546,3,0.27562650197148353
scopus_555,3,0.002144881103778182
scopus_556,3,0.017336418883300498
scopus_5562,3,0.007991986892125595
scopus_5577,3,0.0010704386014305895
scopus_558,3,0.006008048670701512
scopus_5594,3,0.0035269046483515413
scopus_561,3,0.0040808739176346675
scopus_5614,3,5.06833130809773e-4
scopus_5615,3,0.0013727158833197759
scopus_5635,3,0.005298785525560923
scopus_57,3,0.006394119828455393
scopus_582,3,0.008100255411731682
scopus_584,3,0.0025781658793166875
scopus_586,3,0.00360349350653818
scopus_588,3,0.002368810489173369
scopus_593,3,0.0027455016573867627
scopus_60,3,0.007683476953916411
scopus_604,3,0.011991313311851052
scopus_631,3,0.020308017838108813
scopus_633,3,0.006111663024402239
scopus_65,3,0.35867599448465437
scopus_652,3,0.001461265527936588
scopus_657,3,0.5249492797086109
scopus_658,3,1.8419495988933468e-4
scopus_66,3,0.007387106463369713
scopus_660,3,4.958798220755252e-4
scopus_671,3,0.0022341572821105234
scopus_673,3,0.008725826124538748
scopus_684,3,0.0019284480330990963
scopus_69,3,0.01244570054867595
scopus_696,3,0.0014295549854039381
scopus_703,3,0.0023444917083074624
scopus_705,3,0.0019476074129645767
scopus_706,3,0.004508586810797439
scopus_715,3,0.005268913475693799
scopus_719,3,0.012427843619874203
scopus_720,3,0.005541548795575498
scopus_735,3,0.0035780522330031723
scopus_740,3,0.0057517404187365255
scopus_743,3,0.0043363164296124175
scopus_744,3,0.026102387206239336
scopus_751,3,0.011227712535038608
scopus_759,3,0.04201819462229712
scopus_762,3,0.002584340378766222
scopus_764,3,0.0024042221995295887
scopus_774,3,0.012656564561794047
scopus_775,3,0.015220097692196592
scopus_777,3,0.0072935749163095445
scopus_779,3,0.0021232938831247995
scopus_78,3,2.6770529725260526e-4
scopus_800,3,8.184386927372697e-4
scopus_804,3,0.18323185995380697
scopus_807,3,0.0072469755886132884
scopus_838,3,4.0882206498824513e-4
scopus_842,3,0.002611159919565603
scopus_843,3,0.006157660857039123
scopus_848,3,0.002066465641115093
scopus_854,3,5.10713716699378e-4
scopus_859,3,0.01509133273260482
scopus_861,3,0.10068428244445998
scopus_866,3,0.8016291296247706
scopus_871,3,0.001219353028278222
scopus_873,3,0.02791132382155128
scopus_878,3,0.5849136496671045
scopus_884,3,0.025448844550214587
scopus_898,3,0.002953924842291908
scopus_90,3,0.0032746710316235153
scopus_903,3,0.013924844836916053
scopus_911,3,0.00730461617395075
scopus_920,3,0.39289591367998267
scopus_938,3,0.01211948300654341
scopus_940,3,0.01758251517730619
scopus_942,3,0.05141907639443872
scopus_955,3,0.0028668755079343826
scopus_956,3,0.0019815732303795144
scopus_959,3,0.0012877563015849323
scopus_963,3,0.0095703231456192
scopus_982,3,0.036825128014556154
scopus_985,3,0.010283912124174703
scopus_986,3,9.90541568094244e-4
scopus_987,3,0.005174403320097738
scopus_991,3,0.010548080129465537
scopus_1000,3,0.003093683533802131
scopus_1005,3,0.006156279635835409
scopus_1016,3,0.00466380759215575
scopus_1017,3,0.0014144089047228464
scopus_1032,3,0.004566705185178088
scopus_1035,3,0.009076142959345489
scopus_1037,3,0.002099554894077352
scopus_1038,3,0.002571295448320732
scopus_1041,3,0.01483391571915309
scopus_105,3,0.005997028010359579
scopus_1052,3,0.036007977639345164
scopus_1058,3,0.0030503091789739127
scopus_1072,3,0.0011337560257522652
scopus_1085,3,0.002210229594259901
scopus_1090,3,0.011503419394545047
scopus_1093,3,0.0025838893590340558
scopus_1095,3,0.005445954722675692
scopus_110,3,0.006485845870947715
scopus_1100,3,0.009287866040353827
scopus_1101,3,0.0016334144102055973
scopus_1105,3,7.950571890329229e-4
